Transaction_Date,Stock_ Date,Invoice_ID,Age_Group_Key,Customer_Gender_Key,Region_Key,Product_Key,Quantity_Sold,Month
06-May-19,15-Nov-18,INV-195271,3,2,6,253,1,5
11-Jan-19,31-Oct-18,INV-195418,3,2,6,216,3,1
04-Jan-19,18-Nov-18,INV-195428,3,2,6,325,5,1
09-Jun-19,04-Jan-18,INV-195574,3,2,6,327,14,6
08-May-19,02-Apr-18,INV-195661,3,2,6,210,13,5
03-Apr-19,08-Mar-18,INV-195668,3,2,6,216,4,4
28-Jun-19,12-Mar-18,INV-196223,3,2,6,248,1,6
02-May-19,06-Feb-18,INV-196260,3,2,6,318,18,5
19-Jun-19,07-Apr-18,INV-196301,3,2,6,220,3,6
11-Jan-19,12-Dec-18,INV-196416,3,2,6,279,6,1
24-Jan-19,06-Jan-18,INV-196822,3,2,6,317,4,1
07-Apr-19,23-Dec-18,INV-196916,3,2,6,317,4,4
04-May-19,19-Mar-18,INV-197000,3,2,6,279,36,5
04-Jan-19,09-Dec-18,INV-197429,3,2,6,210,12,1
06-May-19,02-Dec-18,INV-197510,3,2,6,320,17,5
21-Jan-19,12-Aug-18,INV-197550,3,2,6,329,4,1
21-Apr-19,14-Feb-18,INV-197715,3,2,6,279,32,4
09-Feb-19,03-Oct-18,INV-197805,3,2,6,317,7,2
24-Feb-19,24-Sep-18,INV-198038,3,2,6,325,6,2
05-Jan-19,26-Dec-18,INV-198623,3,2,6,210,26,1
21-Feb-19,30-Aug-18,INV-198790,3,2,6,318,4,2
05-Jun-19,22-May-18,INV-199069,3,2,6,213,3,6
01-Apr-19,11-Dec-18,INV-199287,3,2,6,279,26,4
19-Apr-19,15-Dec-18,INV-199361,3,2,6,261,1,4
18-Apr-19,30-Oct-18,INV-199428,3,2,6,301,1,4
10-Jan-19,15-Aug-18,INV-199633,3,2,6,210,9,1
30-Mar-19,30-Jan-18,INV-199709,3,2,6,216,7,3
18-May-19,02-Jan-18,INV-199749,3,2,6,216,4,5
19-Jun-19,03-Mar-18,INV-199898,3,2,6,216,1,6
26-Apr-19,21-Apr-18,INV-200060,3,2,6,327,16,4
03-Jan-19,14-Aug-18,INV-200154,3,2,6,317,38,1
16-May-19,03-Dec-18,INV-200186,3,2,6,317,14,5
07-Apr-19,22-Nov-18,INV-200374,3,2,6,321,9,4
21-Mar-19,15-Nov-18,INV-200492,3,2,6,222,10,3
05-Jan-19,29-Nov-18,INV-200736,3,2,6,319,7,1
28-Apr-19,28-Jan-18,INV-200838,3,2,6,321,4,4
01-May-19,30-Nov-18,INV-201677,3,2,6,327,10,5
03-Jan-19,27-Jul-18,INV-201713,3,2,6,321,6,1
21-Apr-19,19-Feb-18,INV-201731,3,2,6,215,22,4
28-Apr-19,13-Dec-18,INV-201818,3,2,6,282,36,4
09-Jun-19,22-May-18,INV-202147,3,2,6,318,13,6
07-Apr-19,24-Dec-18,INV-202496,3,2,6,321,29,4
12-Jan-19,22-Nov-18,INV-202732,3,2,6,279,18,1
19-Mar-19,04-Jan-18,INV-202775,3,2,6,210,9,3
07-Feb-19,25-Dec-18,INV-202794,3,2,6,325,5,2
08-May-19,14-Mar-18,INV-202934,3,2,6,210,18,5
04-Jan-19,27-Dec-18,INV-202965,3,2,6,318,3,1
01-Apr-19,20-Oct-18,INV-203119,3,2,6,325,14,4
02-Jun-19,27-Jan-18,INV-203167,3,2,6,210,31,6
28-Jan-19,19-Jan-18,INV-203787,3,2,6,216,19,1
06-Mar-19,15-Dec-18,INV-204169,3,2,6,329,27,3
28-Jun-19,10-Jan-18,INV-204182,3,2,6,216,13,6
18-Jan-19,01-Oct-18,INV-204973,3,2,6,279,16,1
19-Mar-19,22-Feb-18,INV-205220,3,2,6,282,9,3
10-May-19,14-Mar-18,INV-205543,3,2,6,280,4,5
26-Jan-19,13-Sep-18,INV-205728,3,2,6,221,22,1
01-Feb-19,01-Nov-18,INV-205935,3,2,6,317,14,2
08-Apr-19,29-Oct-18,INV-206296,3,2,6,317,43,4
20-Mar-19,12-Oct-18,INV-206423,3,2,6,248,1,3
24-Feb-19,20-Nov-18,INV-207081,3,2,6,325,13,2
07-Mar-19,22-Feb-18,INV-207156,3,2,6,212,12,3
20-Jun-19,21-Feb-18,INV-207596,3,2,6,279,41,6
12-Apr-19,10-Feb-18,INV-207784,3,2,6,329,17,4
08-Feb-19,30-Oct-18,INV-207936,3,2,6,279,5,2
28-Apr-19,13-Jan-18,INV-207973,3,2,6,320,13,4
18-Mar-19,18-Feb-18,INV-208018,3,2,6,222,14,3
01-Feb-19,25-Aug-18,INV-208151,3,2,6,278,6,2
07-Jun-19,18-Jan-18,INV-208534,3,2,6,286,1,6
01-Apr-19,24-Mar-18,INV-208843,3,2,6,325,1,4
07-May-19,01-Jan-18,INV-208871,3,2,6,253,1,5
10-May-19,01-Dec-18,INV-209516,3,2,6,318,25,5
15-Jan-19,25-Sep-18,INV-209581,3,2,6,327,32,1
14-Apr-19,05-Apr-18,INV-209760,3,2,6,216,11,4
22-Mar-19,20-Feb-18,INV-210240,3,2,6,320,23,3
17-Feb-19,01-Dec-18,INV-210287,3,2,6,216,8,2
03-Apr-19,01-Dec-18,INV-210586,3,2,6,325,1,4
21-Jan-19,07-Jan-18,INV-210953,3,2,6,222,14,1
29-Mar-19,17-Mar-18,INV-210970,3,2,6,318,9,3
06-Mar-19,22-Sep-18,INV-211191,3,2,6,327,22,3
06-Feb-19,22-Oct-18,INV-60500,3,2,6,231,3,2
15-Feb-19,22-Oct-18,INV-60583,3,2,6,254,4,2
26-Mar-19,04-Dec-18,INV-60932,3,2,6,254,4,3
27-Mar-19,10-Oct-18,INV-60937,3,2,6,254,4,3
10-Apr-19,25-Jan-19,INV-61074,3,2,6,231,3,4
01-Jul-19,28-Mar-19,INV-61943,3,2,6,213,17,7
01-Jul-19,26-May-19,INV-61944,3,2,6,246,4,7
01-Aug-19,12-Feb-19,INV-63399,3,2,6,216,32,8
01-Aug-19,14-May-19,INV-63400,3,2,6,226,4,8
03-Aug-19,22-Mar-19,INV-63606,3,2,6,278,13,8
03-Aug-19,05-Apr-19,INV-63611,3,2,6,325,25,8
03-Aug-19,27-Apr-19,INV-63612,3,2,6,325,15,8
04-Aug-19,02-Jun-19,INV-63731,3,2,6,320,24,8
04-Aug-19,29-Mar-19,INV-63740,3,2,6,279,19,8
07-Aug-19,05-Apr-19,INV-64049,3,2,6,216,6,8
08-Aug-19,22-Jun-19,INV-64217,3,2,6,278,7,8
10-Aug-19,24-Mar-19,INV-64493,3,2,6,317,16,8
13-Aug-19,09-Jul-19,INV-64836,3,2,6,321,11,8
13-Aug-19,21-Apr-19,INV-64837,3,2,6,321,6,8
13-Aug-19,04-Mar-19,INV-64842,3,2,6,318,28,8
13-Aug-19,23-Mar-19,INV-64849,3,2,6,282,18,8
13-Aug-19,03-Mar-19,INV-64857,3,2,6,210,19,8
13-Aug-19,13-Apr-19,INV-64858,3,2,6,210,7,8
13-Aug-19,27-Apr-19,INV-64859,3,2,6,210,7,8
15-Aug-19,26-Jun-19,INV-65080,3,2,6,216,17,8
15-Aug-19,14-Jul-19,INV-65082,3,2,6,253,4,8
18-Aug-19,27-Jul-19,INV-65467,3,2,6,220,12,8
19-Aug-19,12-Mar-19,INV-65617,3,2,6,212,13,8
19-Aug-19,05-Mar-19,INV-65622,3,2,6,280,25,8
24-Aug-19,17-Mar-19,INV-66125,3,2,6,321,9,8
24-Aug-19,18-Mar-19,INV-66126,3,2,6,321,25,8
24-Aug-19,28-Mar-19,INV-66127,3,2,6,321,24,8
24-Aug-19,09-Aug-19,INV-66128,3,2,6,321,26,8
24-Aug-19,07-Aug-19,INV-66132,3,2,6,318,8,8
24-Aug-19,05-Apr-19,INV-66133,3,2,6,318,18,8
24-Aug-19,27-May-19,INV-66136,3,2,6,327,18,8
24-Aug-19,07-Jun-19,INV-66138,3,2,6,329,22,8
24-Aug-19,12-Aug-19,INV-66139,3,2,6,329,5,8
24-Aug-19,27-Feb-19,INV-66143,3,2,6,217,19,8
24-Aug-19,13-Jul-19,INV-66147,3,2,6,279,6,8
25-Aug-19,08-Apr-19,INV-66289,3,2,6,319,16,8
25-Aug-19,28-Jul-19,INV-66303,3,2,6,210,21,8
25-Aug-19,11-Mar-19,INV-66305,3,2,6,210,15,8
26-Aug-19,20-Apr-19,INV-66422,3,2,6,278,7,8
26-Aug-19,20-Jul-19,INV-66433,3,2,6,216,9,8
28-Aug-19,03-Apr-19,INV-66697,3,2,6,216,32,8
29-Aug-19,06-May-19,INV-66798,3,2,6,280,20,8
29-Aug-19,15-Apr-19,INV-66800,3,2,6,324,33,8
30-Aug-19,20-Apr-19,INV-66967,3,2,6,210,7,8
31-Aug-19,04-Apr-19,INV-67087,3,2,6,215,31,8
31-Aug-19,03-Apr-19,INV-67088,3,2,6,212,6,8
01-Sep-19,26-Jul-19,INV-67208,3,2,6,317,13,9
01-Sep-19,17-Jul-19,INV-67213,3,2,6,282,7,9
01-Sep-19,04-Apr-19,INV-67214,3,2,6,210,31,9
01-Sep-19,10-Jun-19,INV-67215,3,2,6,210,27,9
01-Sep-19,13-May-19,INV-67216,3,2,6,210,19,9
03-Sep-19,19-Jul-19,INV-67448,3,2,6,323,28,9
09-Sep-19,28-Apr-19,INV-68210,3,2,6,319,22,9
09-Sep-19,25-Jun-19,INV-68212,3,2,6,213,13,9
12-Sep-19,22-Mar-19,INV-68564,3,2,6,327,21,9
12-Sep-19,22-Mar-19,INV-68568,3,2,6,212,23,9
15-Sep-19,06-Sep-19,INV-69018,3,2,6,324,19,9
16-Sep-19,13-Aug-19,INV-69147,3,2,6,213,8,9
18-Sep-19,23-Aug-19,INV-69420,3,2,6,329,8,9
20-Sep-19,02-Sep-19,INV-69734,3,2,6,216,24,9
21-Sep-19,24-Apr-19,INV-69889,3,2,6,220,17,9
26-Sep-19,22-Aug-19,INV-70504,3,2,6,279,18,9
28-Sep-19,28-May-19,INV-70760,3,2,6,214,13,9
29-Sep-19,15-May-19,INV-70860,3,2,6,278,4,9
29-Sep-19,08-Sep-19,INV-70862,3,2,6,317,9,9
30-Sep-19,28-Jun-19,INV-70969,3,2,6,318,24,9
02-Oct-19,16-Jul-19,INV-71235,3,2,6,213,9,10
03-Oct-19,06-Apr-19,INV-71386,3,2,6,318,26,10
03-Oct-19,21-Jun-19,INV-71390,3,2,6,216,9,10
05-Oct-19,25-May-19,INV-71677,3,2,6,222,21,10
06-Oct-19,26-Aug-19,INV-71810,3,2,6,327,21,10
06-Oct-19,10-Sep-19,INV-71811,3,2,6,329,11,10
06-Oct-19,07-Sep-19,INV-71813,3,2,6,213,17,10
06-Oct-19,21-Apr-19,INV-71814,3,2,6,212,11,10
08-Oct-19,30-Aug-19,INV-72128,3,2,6,320,10,10
09-Oct-19,01-May-19,INV-72301,3,2,6,327,24,10
14-Oct-19,14-Jul-19,INV-72953,3,2,6,216,16,10
14-Oct-19,18-Aug-19,INV-72957,3,2,6,279,26,10
15-Oct-19,27-Apr-19,INV-73115,3,2,6,217,25,10
15-Oct-19,24-Aug-19,INV-73117,3,2,6,259,4,10
15-Oct-19,07-May-19,INV-73118,3,2,6,210,6,10
15-Oct-19,10-Aug-19,INV-73119,3,2,6,210,22,10
19-Oct-19,11-Jun-19,INV-73572,3,2,6,223,7,10
20-Oct-19,10-May-19,INV-73709,3,2,6,216,23,10
21-Oct-19,13-May-19,INV-73825,3,2,6,318,21,10
27-Oct-19,11-May-19,INV-74642,3,2,6,329,31,10
27-Oct-19,13-Aug-19,INV-74643,3,2,6,213,14,10
27-Oct-19,03-May-19,INV-74646,3,2,6,279,20,10
29-Oct-19,04-Oct-19,INV-74890,3,2,6,216,22,10
29-Oct-19,19-May-19,INV-74891,3,2,6,279,25,10
01-Nov-19,02-Sep-19,INV-75259,3,2,6,210,15,11
03-Nov-19,07-Jun-19,INV-75538,3,2,6,256,4,11
03-Nov-19,17-Aug-19,INV-75541,3,2,6,210,22,11
03-Nov-19,03-Sep-19,INV-75542,3,2,6,210,6,11
06-Nov-19,29-Jul-19,INV-75921,3,2,6,329,31,11
07-Nov-19,15-Sep-19,INV-76064,3,2,6,318,10,11
07-Nov-19,30-Jun-19,INV-76067,3,2,6,329,19,11
07-Nov-19,17-Oct-19,INV-76069,3,2,6,213,7,11
11-Nov-19,03-Jul-19,INV-76557,3,2,6,329,11,11
17-Nov-19,26-Sep-19,INV-77358,3,2,6,278,15,11
18-Nov-19,18-Jul-19,INV-77520,3,2,6,329,19,11
23-Nov-19,31-Oct-19,INV-78243,3,2,6,319,14,11
23-Nov-19,02-Nov-19,INV-78246,3,2,6,279,27,11
24-Nov-19,20-Sep-19,INV-78392,3,2,6,210,7,11
26-Nov-19,31-Jul-19,INV-78637,3,2,6,278,9,11
28-Nov-19,21-Aug-19,INV-78971,3,2,6,216,3,11
28-Nov-19,19-Nov-19,INV-78972,3,2,6,279,3,11
02-Dec-19,20-Sep-19,INV-79611,3,2,6,321,26,12
02-Dec-19,25-Jun-19,INV-79612,3,2,6,321,10,12
04-Dec-19,11-Nov-19,INV-79959,3,2,6,210,10,12
04-Dec-19,17-Sep-19,INV-79960,3,2,6,210,13,12
04-Dec-19,19-Aug-19,INV-79961,3,2,6,210,28,12
05-Dec-19,26-Aug-19,INV-80139,3,2,6,327,15,12
05-Dec-19,30-Nov-19,INV-80143,3,2,6,282,27,12
05-Dec-19,05-Nov-19,INV-80144,3,2,6,214,17,12
06-Dec-19,21-Jun-19,INV-80319,3,2,6,220,8,12
10-Dec-19,01-Jul-19,INV-81038,3,2,6,214,13,12
12-Dec-19,11-Aug-19,INV-81370,3,2,6,216,8,12
13-Dec-19,08-Aug-19,INV-81537,3,2,6,317,14,12
13-Dec-19,23-Sep-19,INV-81539,3,2,6,327,31,12
14-Dec-19,09-Dec-19,INV-81730,3,2,6,317,24,12
14-Dec-19,09-Sep-19,INV-81735,3,2,6,212,23,12
16-Dec-19,26-Oct-19,INV-82069,3,2,6,317,31,12
17-Dec-19,31-Oct-19,INV-82223,3,2,6,212,12,12
18-Dec-19,09-Sep-19,INV-82407,3,2,6,214,13,12
18-Dec-19,19-Oct-19,INV-82413,3,2,6,210,26,12
19-Dec-19,30-Jul-19,INV-82549,3,2,6,329,11,12
19-Dec-19,17-Aug-19,INV-82552,3,2,6,226,3,12
20-Dec-19,19-Sep-19,INV-82738,3,2,6,226,4,12
24-Dec-19,16-Dec-19,INV-83351,3,2,6,318,8,12
24-Dec-19,19-Jul-19,INV-83353,3,2,6,327,7,12
24-Dec-19,23-Jul-19,INV-83358,3,2,6,210,8,12
27-Dec-19,10-Dec-19,INV-83830,3,2,6,329,24,12
27-Dec-19,16-Dec-19,INV-83835,3,2,6,210,12,12
27-Dec-19,16-Aug-19,INV-83836,3,2,6,210,32,12
27-Dec-19,30-Sep-19,INV-83837,3,2,6,210,10,12
29-Dec-19,26-Oct-19,INV-84175,3,2,6,259,3,12
29-Dec-19,15-Sep-19,INV-84183,3,2,6,222,24,12
30-Dec-19,04-Jul-19,INV-84342,3,2,6,318,25,12
30-Dec-19,18-Nov-19,INV-84354,3,2,6,280,11,12
31-Dec-19,16-Oct-19,INV-84501,3,2,6,318,22,12
31-Dec-19,20-Jul-19,INV-84502,3,2,6,319,29,12
31-Dec-19,01-Nov-19,INV-84504,3,2,6,327,12,12
31-Dec-19,30-Sep-19,INV-84508,3,2,6,217,24,12
31-Dec-19,20-Sep-19,INV-84510,3,2,6,259,4,12
31-Jan-19,29-Nov-18,INV-184525,3,1,6,318,17,1
08-May-19,03-Dec-18,INV-184545,3,1,6,202,11,5
27-Feb-19,14-Oct-18,INV-184560,3,1,6,215,26,2
07-Jan-19,02-Jan-18,INV-184742,3,1,6,202,30,1
10-Apr-19,07-Dec-18,INV-184761,3,1,6,274,1,4
19-Apr-19,05-Feb-18,INV-184812,3,1,6,325,5,4
21-Apr-19,20-Dec-18,INV-184852,3,1,6,205,5,4
12-Apr-19,20-Mar-18,INV-184968,3,1,6,319,13,4
23-Jan-19,07-Aug-18,INV-185034,3,1,6,202,24,1
27-Apr-19,22-Apr-18,INV-185107,3,1,6,325,5,4
14-May-19,04-Jan-18,INV-185177,3,1,6,202,23,5
10-Feb-19,12-Jan-18,INV-185324,3,1,6,282,14,2
25-Jan-19,17-Dec-18,INV-185530,3,1,6,321,7,1
14-Jun-19,25-May-18,INV-185685,3,1,6,327,10,6
03-Mar-19,31-Oct-18,INV-185799,3,1,6,321,11,3
05-Feb-19,04-Nov-18,INV-185808,3,1,6,321,20,2
23-Apr-19,30-Oct-18,INV-185809,3,1,6,293,1,4
17-Feb-19,01-Sep-18,INV-185818,3,1,6,319,33,2
28-Apr-19,09-Dec-18,INV-185982,3,1,6,327,7,4
04-Apr-19,24-Feb-18,INV-186125,3,1,6,205,30,4
05-Jan-19,01-Oct-18,INV-186418,3,1,6,323,28,1
16-Jun-19,18-Feb-18,INV-186475,3,1,6,324,26,6
05-May-19,11-Nov-18,INV-186548,3,1,6,215,4,5
28-Apr-19,29-Mar-18,INV-186583,3,1,6,255,1,4
15-Jan-19,18-Oct-18,INV-186613,3,1,6,325,1,1
12-Mar-19,14-Sep-18,INV-186698,3,1,6,329,20,3
30-Apr-19,24-Nov-18,INV-186775,3,1,6,280,13,4
22-Apr-19,17-Nov-18,INV-186783,3,1,6,275,1,4
07-Jan-19,19-Sep-18,INV-186832,3,1,6,202,8,1
15-Feb-19,06-Feb-18,INV-186936,3,1,6,298,1,2
17-Jan-19,21-Jul-18,INV-186991,3,1,6,327,19,1
27-Jun-19,27-Feb-18,INV-187122,3,1,6,319,14,6
16-Apr-19,22-Mar-18,INV-187365,3,1,6,205,9,4
02-Jun-19,13-Apr-18,INV-187378,3,1,6,209,12,6
28-Mar-19,15-Nov-18,INV-187485,3,1,6,298,1,3
01-May-19,19-Apr-18,INV-187515,3,1,6,329,28,5
17-Jan-19,23-Dec-18,INV-187581,3,1,6,205,17,1
07-Jan-19,02-Nov-18,INV-187805,3,1,6,202,23,1
23-Apr-19,05-Mar-18,INV-188310,3,1,6,329,25,4
22-Feb-19,30-Oct-18,INV-188479,3,1,6,327,10,2
27-Apr-19,20-Apr-18,INV-188594,3,1,6,324,22,4
07-Feb-19,07-Sep-18,INV-188654,3,1,6,222,6,2
01-Feb-19,08-Aug-18,INV-188951,3,1,6,319,14,2
03-Mar-19,26-Nov-18,INV-188965,3,1,6,321,26,3
17-Jan-19,04-Nov-18,INV-189147,3,1,6,205,26,1
29-Jan-19,01-Nov-18,INV-189508,3,1,6,205,22,1
03-Mar-19,14-Feb-18,INV-189573,3,1,6,212,4,3
19-Jun-19,06-Feb-18,INV-189585,3,1,6,205,26,6
07-Apr-19,10-Oct-18,INV-189902,3,1,6,209,16,4
27-Feb-19,20-Nov-18,INV-189904,3,1,6,319,21,2
31-Jan-19,11-Aug-18,INV-189930,3,1,6,280,19,1
26-Jun-19,12-May-18,INV-190018,3,1,6,212,5,6
21-Apr-19,12-Dec-18,INV-190065,3,1,6,205,34,4
06-Jun-19,27-Feb-18,INV-190138,3,1,6,202,26,6
18-Jun-19,08-Apr-18,INV-190328,3,1,6,212,1,6
07-Jan-19,17-Nov-18,INV-190331,3,1,6,278,36,1
19-Apr-19,24-Mar-18,INV-190409,3,1,6,317,26,4
26-Mar-19,20-Nov-18,INV-190800,3,1,6,319,18,3
27-Mar-19,18-Jan-18,INV-190832,3,1,6,329,11,3
16-Feb-19,22-Nov-18,INV-190996,3,1,6,327,7,2
06-Apr-19,06-Dec-18,INV-191021,3,1,6,202,12,4
05-Jan-19,27-Jul-18,INV-191283,3,1,6,212,11,1
29-Jan-19,17-Dec-18,INV-191517,3,1,6,319,15,1
18-Jun-19,31-Mar-18,INV-191750,3,1,6,205,4,6
07-Apr-19,02-Apr-18,INV-191870,3,1,6,209,19,4
11-Apr-19,20-Feb-18,INV-191874,3,1,6,250,1,4
31-Mar-19,17-Oct-18,INV-192256,3,1,6,212,4,3
06-Jun-19,31-Mar-18,INV-192273,3,1,6,202,27,6
05-Jan-19,23-Nov-18,INV-192412,3,1,6,327,14,1
19-Apr-19,23-Mar-18,INV-192424,3,1,6,325,21,4
17-Feb-19,17-Jan-18,INV-192455,3,1,6,227,1,2
10-Mar-19,06-Dec-18,INV-192473,3,1,6,212,7,3
23-Jan-19,17-Nov-18,INV-192535,3,1,6,317,11,1
07-Jan-19,22-Oct-18,INV-192715,3,1,6,209,28,1
14-Feb-19,13-Jan-18,INV-192923,3,1,6,278,12,2
23-Feb-19,15-Nov-18,INV-193101,3,1,6,321,19,2
30-Apr-19,02-Dec-18,INV-193175,3,1,6,319,3,4
22-Apr-19,30-Oct-18,INV-193236,3,1,6,282,10,4
26-May-19,05-Feb-18,INV-193480,3,1,6,317,29,5
08-Jun-19,21-Jan-18,INV-193503,3,1,6,321,11,6
13-Apr-19,21-Mar-18,INV-193661,3,1,6,215,21,4
07-Jan-19,01-Oct-18,INV-193728,3,1,6,202,13,1
31-Jan-19,17-Oct-18,INV-193797,3,1,6,202,7,1
18-Jun-19,30-Mar-18,INV-193836,3,1,6,279,8,6
18-Mar-19,18-Feb-18,INV-193882,3,1,6,324,11,3
08-Jun-19,27-Dec-18,INV-193943,3,1,6,321,7,6
04-Jun-19,02-Apr-18,INV-193986,3,1,6,280,16,6
27-Apr-19,10-Jan-18,INV-194379,3,1,6,325,10,4
25-Mar-19,02-Feb-18,INV-194398,3,1,6,317,6,3
14-Jun-19,04-Jan-18,INV-194433,3,1,6,319,28,6
27-Jun-19,01-Jan-18,INV-194760,3,1,6,215,23,6
09-Jan-19,24-Jul-18,INV-194835,3,1,6,280,7,1
10-Feb-19,28-Jan-18,INV-194903,3,1,6,215,5,2
01-Apr-19,10-Dec-18,INV-195108,3,1,6,329,15,4
21-Jun-19,28-Apr-18,INV-195207,3,1,6,215,25,6
27-Jun-19,26-Jan-18,INV-195248,3,1,6,319,6,6
26-Mar-19,17-Feb-18,INV-195456,3,1,6,317,13,3
05-Jan-19,21-Sep-18,INV-195529,3,1,6,250,1,1
15-Jan-19,30-Jul-18,INV-195555,3,1,6,209,19,1
27-Feb-19,24-Dec-18,INV-195856,3,1,6,280,16,2
25-Feb-19,27-Nov-18,INV-195954,3,1,6,209,15,2
28-Apr-19,25-Nov-18,INV-195958,3,1,6,321,14,4
25-May-19,08-May-18,INV-195970,3,1,6,327,5,5
22-Jan-19,23-Aug-18,INV-196561,3,1,6,209,20,1
07-Jan-19,18-Jul-18,INV-196646,3,1,6,209,3,1
14-May-19,05-May-18,INV-196811,3,1,6,223,9,5
20-Jan-19,06-Nov-18,INV-197011,3,1,6,212,5,1
06-Jun-19,27-Apr-18,INV-197113,3,1,6,281,34,6
07-Jan-19,11-Sep-18,INV-197251,3,1,6,249,1,1
11-Jun-19,25-Jan-18,INV-197348,3,1,6,327,29,6
20-Jun-19,24-Jan-18,INV-197353,3,1,6,317,8,6
29-Apr-19,03-Apr-18,INV-197371,3,1,6,329,10,4
27-Jun-19,18-Mar-18,INV-197445,3,1,6,216,9,6
18-Jun-19,01-Apr-18,INV-197676,3,1,6,321,4,6
16-Feb-19,11-Sep-18,INV-197732,3,1,6,249,1,2
22-Feb-19,16-Jan-18,INV-197765,3,1,6,216,10,2
25-May-19,04-Mar-18,INV-197886,3,1,6,327,6,5
18-Mar-19,29-Nov-18,INV-198207,3,1,6,324,23,3
24-Apr-19,09-Dec-18,INV-198237,3,1,6,329,7,4
04-Jun-19,15-Dec-18,INV-198246,3,1,6,212,25,6
03-Feb-19,20-Jan-18,INV-198308,3,1,6,205,36,2
17-Jan-19,08-Oct-18,INV-198312,3,1,6,319,9,1
16-Jun-19,12-Jan-18,INV-198424,3,1,6,324,5,6
17-Mar-19,24-Nov-18,INV-198749,3,1,6,327,4,3
17-Mar-19,12-Oct-18,INV-198753,3,1,6,329,15,3
06-Jun-19,27-Jan-18,INV-199061,3,1,6,214,6,6
30-Mar-19,08-Jan-18,INV-199241,3,1,6,235,1,3
18-Jun-19,05-Jan-18,INV-199437,3,1,6,321,38,6
03-Apr-19,10-Jan-18,INV-199460,3,1,6,321,20,4
17-Mar-19,19-Dec-18,INV-199769,3,1,6,209,13,3
02-Jun-19,27-Mar-18,INV-199811,3,1,6,209,14,6
28-Mar-19,29-Nov-18,INV-200019,3,1,6,215,21,3
05-Apr-19,13-Feb-18,INV-200129,3,1,6,205,19,4
17-Feb-19,26-Oct-18,INV-200308,3,1,6,319,20,2
17-May-19,30-Jan-18,INV-200489,3,1,6,212,8,5
13-May-19,16-Mar-18,INV-200544,3,1,6,235,1,5
21-Apr-19,11-Dec-18,INV-200728,3,1,6,205,25,4
10-Apr-19,28-Mar-18,INV-200953,3,1,6,329,19,4
17-May-19,21-Jan-18,INV-201043,3,1,6,317,20,5
04-Mar-19,06-Jan-18,INV-201244,3,1,6,327,27,3
25-Jan-19,20-Aug-18,INV-201418,3,1,6,317,19,1
09-Jun-19,10-Mar-18,INV-201464,3,1,6,235,1,6
08-May-19,22-Nov-18,INV-201575,3,1,6,202,4,5
27-Apr-19,21-Mar-18,INV-201608,3,1,6,209,6,4
28-Jan-19,15-Jan-18,INV-201634,3,1,6,250,1,1
07-Mar-19,28-Sep-18,INV-201697,3,1,6,329,23,3
15-Feb-19,09-Feb-18,INV-201959,3,1,6,215,7,2
14-May-19,15-Dec-18,INV-201965,3,1,6,202,11,5
03-Apr-19,11-Feb-18,INV-202560,3,1,6,321,10,4
22-Apr-19,26-Oct-18,INV-202672,3,1,6,215,11,4
18-Jun-19,08-Apr-18,INV-202780,3,1,6,205,7,6
06-Mar-19,30-Jan-18,INV-202803,3,1,6,215,1,3
07-Jan-19,13-Aug-18,INV-202831,3,1,6,202,11,1
17-Apr-19,21-Mar-18,INV-202843,3,1,6,212,23,4
11-Jun-19,31-Dec-18,INV-202937,3,1,6,212,11,6
27-Apr-19,21-Feb-18,INV-203082,3,1,6,238,1,4
30-Apr-19,17-Feb-18,INV-203114,3,1,6,235,1,4
05-May-19,22-Dec-18,INV-203181,3,1,6,327,1,5
16-Jun-19,06-May-18,INV-203539,3,1,6,280,5,6
15-Jan-19,29-Sep-18,INV-203711,3,1,6,325,8,1
01-Feb-19,23-Sep-18,INV-203729,3,1,6,317,25,2
17-Mar-19,18-Jan-18,INV-203795,3,1,6,209,43,3
08-May-19,17-Jan-18,INV-203797,3,1,6,202,15,5
05-Feb-19,22-Sep-18,INV-203865,3,1,6,319,34,2
01-Feb-19,18-Nov-18,INV-204048,3,1,6,281,10,2
18-May-19,14-Mar-18,INV-204100,3,1,6,215,14,5
08-Jun-19,23-Jan-18,INV-204125,3,1,6,327,25,6
17-Feb-19,03-Feb-18,INV-204375,3,1,6,215,4,2
17-May-19,03-Feb-18,INV-204503,3,1,6,278,9,5
10-Feb-19,14-Sep-18,INV-204544,3,1,6,212,19,2
15-May-19,29-Jan-18,INV-204551,3,1,6,212,5,5
25-May-19,26-Apr-18,INV-204578,3,1,6,235,1,5
05-Jan-19,06-Nov-18,INV-204617,3,1,6,319,21,1
04-Apr-19,26-Nov-18,INV-204678,3,1,6,205,24,4
26-Apr-19,17-Nov-18,INV-204796,3,1,6,238,1,4
21-Jun-19,26-May-18,INV-204955,3,1,6,324,4,6
25-Feb-19,27-Sep-18,INV-204974,3,1,6,209,10,2
19-Mar-19,09-Nov-18,INV-204979,3,1,6,317,27,3
27-Apr-19,04-Mar-18,INV-205171,3,1,6,327,23,4
17-Jun-19,19-Apr-18,INV-205174,3,1,6,212,6,6
24-Mar-19,19-Nov-18,INV-205457,3,1,6,209,17,3
07-Jan-19,18-Oct-18,INV-205472,3,1,6,209,10,1
26-Apr-19,06-Apr-18,INV-205640,3,1,6,221,7,4
